twitt,emocion,porcentaje,figura,fecha
@Santi_Ginebra @delfinagomeza Otra más de morena y la 4 T,others,0.9059537649154663,Santi_Ginebra,2023-04-03 22:52:14+00:00
"@RALPHTWENTYONE @delfinagomeza Ratas de verdad, ratisimas 😆😆",joy,0.7560562491416931,RALPHTWENTYONE,2023-04-03 22:51:19+00:00
"@delfinagomeza Delfi, te refieres a este cambio. https://t.co/T47KLUaUWa",others,0.9262349605560303,delfinagomeza,2023-04-03 22:51:13+00:00
"@delfinagomeza Si transformar para robar ratera, igual que tu amo, son unos peleles",others,0.6662796139717102,delfinagomeza,2023-04-03 22:49:19+00:00
@delfinagomeza Pd. Traigan cambio para sus aportaciones del 10%,others,0.812352180480957,delfinagomeza,2023-04-03 22:49:10+00:00
@delfinagomeza Lo sabemos. https://t.co/c5o94h7DBJ,others,0.921128511428833,delfinagomeza,2023-04-03 22:48:44+00:00
"@JavierM26523571 @delfinagomeza Si, no t preocupes ya q termine TRPM d hacer gárgaras con mis huevos t atiendo ,pendejote",others,0.4707876443862915,JavierM26523571,2023-04-03 22:48:22+00:00
"@delfinagomeza #MaestraPlagiaria ""al servicio de todas y de todos"".

https://t.co/VXxDGTjGow",others,0.9405691623687744,delfinagomeza,2023-04-03 22:48:13+00:00
@delfinagomeza Toluca se llenó de camiones de acarreados de MORENA.,others,0.9310540556907654,delfinagomeza,2023-04-03 22:47:06+00:00
@delfinagomeza Y tu palabra vale 🧀,others,0.7692140936851501,delfinagomeza,2023-04-03 22:46:50+00:00
@napoleonvelasco @delfinagomeza Muy pronto c van a ir a CHATSPM ellos y tú también pluto rata,anger,0.7322194576263428,napoleonvelasco,2023-04-03 22:46:38+00:00
"@delfinagomeza Hagan e pendejotes y voten x estas basuras y verán la miseria en su máxima expresión y el CO  tocando cada puerta del estado d Mexico. Sobre advertencias no hay engaño, estas mierdotas son delincuentes",anger,0.800476610660553,delfinagomeza,2023-04-03 22:45:42+00:00
"@delfinagomeza Lo que escribió son solo palabras bonitas. Traducido en lenguaje coloquial sería algo así como; ""son puras m4m4d4s""

Queremos ver, objetivos claros y alcanzables año con año y, estrategias claras de como se lograran, amén de como lograrán la transparencia y la NO corrupción.

Fin",others,0.6482837796211243,delfinagomeza,2023-04-03 22:45:28+00:00
"@delfinagomeza Les va a robar su dinero….. se “mocha” con YSQ y la protege….

“Primero los Sobres”",anger,0.5207107067108154,delfinagomeza,2023-04-03 22:45:23+00:00
@delfinagomeza El Estado de México demostrará que estamos hartos del viejo régimen y más de las parásitos PANISTAS https://t.co/5UhJdqIMOr,others,0.35604873299598694,delfinagomeza,2023-04-03 22:44:45+00:00
@delfinagomeza México cada vez más GUINDA https://t.co/ge2GSZd0hO,others,0.9318990707397461,delfinagomeza,2023-04-03 22:43:36+00:00
@delfinagomeza Muy pronto la primera gobernadora de izquierda https://t.co/0W5VoKw0Dv,others,0.8879541754722595,delfinagomeza,2023-04-03 22:43:10+00:00
@delfinagomeza El nuevo rumbo de la extorsión generalizada… 🤷🏽‍♂️,others,0.9343690872192383,delfinagomeza,2023-04-03 22:41:33+00:00
"@delfinagomeza Y porque no habla de un cambio en la seguridad pública, ya que hay mucho delincuente uniformado, un ministerio público eneficiente lleno de ineptitud o acaso seguirá dejando que los policías sigan extorcionando como lo hacen la estatal, municipal y preventiva de la cdmx??????",anger,0.7466860413551331,delfinagomeza,2023-04-06 06:04:22+00:00
"@delfinagomeza Pues ves muy mal, el 87% de los Mexiquenses no vamos a votar por tí Delfina ...",anger,0.5252534747123718,delfinagomeza,2023-04-06 05:32:49+00:00
@eltigre2510 @delfinagomeza Oigan a este pendejo y en Edo. De México no hay narcos pedazo de idiota?,anger,0.7995142936706543,eltigre2510,2023-04-06 02:45:30+00:00
@jsilvah1 @delfinagomeza Y otro pendejo más,anger,0.4223996698856354,jsilvah1,2023-04-06 02:44:05+00:00
@hecra10 @delfinagomeza Puro pinché lame huevos,anger,0.664989173412323,hecra10,2023-04-06 02:43:39+00:00
@hinojosa_berta @delfinagomeza Hay weeeeey yo pensé que estaban hablando del PRI jajajaja,others,0.8093994855880737,hinojosa_berta,2023-04-06 02:43:16+00:00
@MarthaDesame @delfinagomeza Jajajaja si con el pri ya estábamos en. La mierda pobre idiota,anger,0.8037316799163818,MarthaDesame,2023-04-06 02:41:02+00:00
@rulobski @delfinagomeza @lopezobrador_ Jajajaja la misma manada pero así nos los vamos a parchar y vamos a mandar a la verga al. Pri,anger,0.7616696953773499,rulobski,2023-04-06 02:40:22+00:00
@Fer_villgon6321 @delfinagomeza Ya no mamen saquen otra idiotez siempre la misma MAMADA vota por tu dizque ale del moral jajajaja ya esta enterrada desde ahorita,anger,0.795283854007721,Fer_villgon6321,2023-04-06 02:39:21+00:00
@SaavedraZD @delfinagomeza Jajajaja prefieres al pri jajajaja pobre idiota,anger,0.768947184085846,SaavedraZD,2023-04-06 02:37:42+00:00
@01114926 @delfinagomeza Chungas a tu madre pinché mugroso ardido y seguirás igual ladrando otro sexenio,anger,0.7918978333473206,01114926,2023-04-06 02:36:57+00:00
@claudiadibsc @delfinagomeza Ti confías en el cine jajajaja jajajaja ya valieron madres,others,0.5345124006271362,claudiadibsc,2023-04-06 02:35:54+00:00
"@RALPHTWENTYONE @delfinagomeza Ya no sales de lo que dicen tus amos del chayote, sigan de ardidos pinches mugrosos",anger,0.7940158247947693,RALPHTWENTYONE,2023-04-06 02:35:15+00:00
@RALPHTWENTYONE @delfinagomeza Pobre ardido nadie te hará caso wey todo México está con morena jajajaja nos vemos en julio,sadness,0.6612164974212646,RALPHTWENTYONE,2023-04-06 02:33:31+00:00
"@Elizabe97472369 @delfinagomeza No seas ignorante e idiota, los estados que heredaron dirás pinches gobiernos corruptos como. Lo eran los pianistas y priistas  o que ya se te olvido desmemoriada 😂😂",anger,0.796108067035675,Elizabe97472369,2023-04-06 02:32:12+00:00
@delfinagomeza Claro que los servidores públicos deberán aportar de manera mensual el 10% de su sueldo para el partido.,others,0.909034252166748,delfinagomeza,2023-04-06 01:20:27+00:00
@CarpietteE @delfinagomeza Por ahora te puede decir: Si yo llego a la gobernatura siempre habrá agua. Ya cuando esté en el gobierno dirá: yo nunca dije eso.,others,0.8593672513961792,CarpietteE,2023-04-06 01:19:22+00:00
"@delfinagomeza Una transformación, sacada de lo pelos, , que les pasa vivíamos en País, con tranquilidad, no había pros y contras, ahora se rompe las leyes o se modifican por capricho, que nos afecta en Edo Mex, que no lo controlan ?",others,0.48206451535224915,delfinagomeza,2023-04-05 21:53:01+00:00
"@JuanpabloOlgu17 @delfinagomeza Ojalá que si, mucha gente lo necesita",others,0.7889341115951538,JuanpabloOlgu17,2023-04-05 20:53:39+00:00
"@delfinagomeza Si realmente hubiera transformación no habría el aumento de delincuencia la estrategia de abrazos d @lopezobrador_ no funciona ahí esta una foto utilizando chaleco, y @FerVilchisMx no vendería el agua para irse con su moche y no dejaría vialidades inconclusas toda la R1 esta mal",anger,0.508934497833252,delfinagomeza,2023-04-05 19:32:58+00:00
@CarpietteE @delfinagomeza Usted no vive aquí no se meta.,others,0.7322239279747009,CarpietteE,2023-04-05 16:33:56+00:00
@JosEdua62655796 @delfinagomeza Tu no tienes remedio.,others,0.8083083629608154,JosEdua62655796,2023-04-05 16:33:15+00:00
@delfinagomeza Quiere ampliar su robó y su corrupción eso sí lo creo,others,0.7952255010604858,delfinagomeza,2023-04-05 16:32:27+00:00
@delfinagomeza No eres la persona que dices.,others,0.8423053026199341,delfinagomeza,2023-04-05 15:14:30+00:00
@delfinagomeza Es una 🐀 🐀 🐀 🐀 https://t.co/iwidCetgMv,others,0.9284124970436096,delfinagomeza,2023-04-05 14:01:30+00:00
"@delfinagomeza Como decía Germán Dhesa, si Delfina no eres ratera, que desperdicio de cara.!!!!!",anger,0.4963647425174713,delfinagomeza,2023-04-05 12:25:18+00:00
"@delfinagomeza @ElMarinero1 VIENTOS DE CAMBIO

Se avecinan con la Gobernadora Delfina, una gran Mujer que traerá un NUEVO RUMBO al Estado de México...",others,0.8448417782783508,delfinagomeza,2023-04-05 08:11:40+00:00
@JosEdua62655796 @delfinagomeza NO QUIERES TRABAJAR ES TODO TU PEDO CHAIRO HUEVON,others,0.5082176327705383,JosEdua62655796,2023-04-05 06:46:14+00:00
@becerrovsky @delfinagomeza La promesa eterna nunca se cumplira,others,0.8972443342208862,becerrovsky,2023-04-05 06:23:32+00:00
"@delfinagomeza Maestra por favor también vea lo del suburbano a Huehuetoca, al inicio de la obra se les prometió que llegaría hasta allá y ahora todas esas casas están abandonadas y se han vuelto esos fraccionamientos nidos de ratas",anger,0.5936066508293152,delfinagomeza,2023-04-05 05:43:43+00:00
@delfinagomeza Transformando C en cinica a travez del plagio..!! https://t.co/v48xBPQff4,others,0.9313659071922302,delfinagomeza,2023-04-05 05:29:07+00:00
"@delfinagomeza Me niego a ser gobernada por una persona corrupta, mentirosa, ignorante y encima...¡Plagiaria de tesis!
#DelfinaNoSeraGobernadora",anger,0.7715641856193542,delfinagomeza,2023-04-05 02:36:55+00:00
"@delfinagomeza Eres una na mujer miserable, interesada, sin valores, y a esa gente se la lleva el súcubo.
Que seguro no sabes nimlo que significa maestra de la corrupción y la mentira",anger,0.7755744457244873,delfinagomeza,2023-04-04 20:05:49+00:00
"@delfinagomeza Pinche mentirosa maistra chingas a tu madre por la partida de madre que le has dado a la educación en México..... Eres una vulgar descomprometida de la esencia humana del corazón de la sociedad.
Ojalá Dios te lo cobre mil veces más.
Pero seguro+ bien te va a llevar la verga",anger,0.7897669672966003,delfinagomeza,2023-04-04 20:03:46+00:00
@delfinagomeza En los ojos de cada uno de uds..  veo un 10% de su sueldo que pueden servirme en mi campaña.. y para pasárselo a @lopezobrador_ para que siga defendiéndome... porfavor denme dinero o me regaña mi jefe...,anger,0.586414635181427,delfinagomeza,2023-04-04 19:13:12+00:00
"@delfinagomeza A mis amigos y familiares del Estado de México, especialmente a la población LGBTTTI, les pido votar por la Alianza, por @AlejandraDMV 
Ya ven que @delfinagomeza resultó una delincuente electoral y les puede quitar el 10% de su salario. Muera la corrupción de Morena.",anger,0.6094934940338135,delfinagomeza,2023-04-04 19:01:49+00:00
@delfinagomeza Ladrona,others,0.8668213486671448,delfinagomeza,2023-04-04 18:56:05+00:00
"@delfinagomeza Y las propuestas de cambio, cuáles son, porque de amor prometido no vivimos en el #EdoMex aquí queremos hechos no promesas!!! Ya con las de tu amo, se rompió el récord!",joy,0.5096193552017212,delfinagomeza,2023-04-04 18:46:03+00:00
@delfinagomeza Cambio de 10% 🐭🐬🐭🐬,others,0.9184229373931885,delfinagomeza,2023-04-04 17:55:58+00:00
"@delfinagomeza Tomando la ruta del sometimiento a tu mesías? La ruta del engaño y la corrupción?
#TúNOserásgobernadoraDelfina",others,0.7823582887649536,delfinagomeza,2023-04-04 17:43:44+00:00
"@delfinagomeza Un gobierno sensible y  cercano al pueblo? 
El presidente @lopezobrador_ casi atropellada a un familiar de los migrantes en Tijuana, nunca se reunión con los familiares de los migrantes muertos y afectados por ese asunto.",sadness,0.6454050540924072,delfinagomeza,2023-04-04 17:34:36+00:00
@delfinagomeza Jajajajajaja la pitonisa ajajaja,others,0.7401883602142334,delfinagomeza,2023-04-04 17:24:52+00:00
"@delfinagomeza Si gana cuiden su nómina empleados. Que cinismo de esta señora, le roba a los empleados, desvía dinero de la SEP¿ y la sinvergüenza se lanza de gobernadora? Pero lo peor es que hay gente que va votar por ella y le sigue creyendo.",anger,0.8007634282112122,delfinagomeza,2023-04-04 17:19:56+00:00
@delfinagomeza delincuente,anger,0.7500470280647278,delfinagomeza,2023-04-04 17:08:22+00:00
@delfinagomeza La única RATA VERDADERA en el estado de México es DELFINA GÓMEZ 🐭🐁🐀🐀🐀 https://t.co/F5eF7Gw1bn,others,0.8909015655517578,delfinagomeza,2023-04-04 17:04:32+00:00
@delfinagomeza Fuera morena. https://t.co/LIrnEsVaN8,others,0.8942642211914062,delfinagomeza,2023-04-04 16:25:44+00:00
@delfinagomeza Ratera,others,0.9033323526382446,delfinagomeza,2023-04-04 16:09:42+00:00
@delfinagomeza Una LADRONA quiere acabar con la corrupción 🤣 https://t.co/DgWGpo9iHd,others,0.7150084376335144,delfinagomeza,2023-04-04 15:47:29+00:00
@delfinagomeza CORRUPTA DELINCUENTE https://t.co/uaOv9pmsop,others,0.7118877172470093,delfinagomeza,2023-04-04 15:41:09+00:00
"@delfinagomeza En Texcoco no desjaste ni cambio, te robaste todo",anger,0.5797598361968994,delfinagomeza,2023-04-04 15:36:26+00:00
"@delfinagomeza Es triste ver que después de tantos años, aún hay gente ignorante que sigue creyendo en los políticos, en sus falsas promesas y en el miserable gesto de la utilización social. Cuando el valor de un voto se compara con el peso de la dignidad humana es señal de pobreza.",sadness,0.9340526461601257,delfinagomeza,2023-04-04 15:34:34+00:00
"@delfinagomeza A los empleados del Estado de. México,  su único compromiso de @delfinagomeza es descontarles parte de su sueldo y darawlo al PENDEJ0 MAÑANERO para sus  caprichos, y su eterna campaña, es una CORRUPTA y RATERA COMPROBADA!!!! NI UN VOTO A @delfinagomeza !!!!",anger,0.7810177803039551,delfinagomeza,2023-04-04 15:34:08+00:00
@CarpietteE @delfinagomeza Es la más corrupta de todas amigo.,others,0.4484633803367615,CarpietteE,2023-04-04 15:24:39+00:00
@delfinagomeza Corrupta.,anger,0.48190438747406006,delfinagomeza,2023-04-04 15:22:28+00:00
@delfinagomeza Qué original. Haz de cuenta el pri en los 70.,others,0.708177924156189,delfinagomeza,2023-04-04 15:14:14+00:00
"@delfinagomeza Vamos por el dinero de Toluca.
Ésto es la transformación de 4ta. https://t.co/hlujPydJ7E",others,0.9359340071678162,delfinagomeza,2023-04-04 14:46:25+00:00
"@delfinagomeza Tomar un nuevo rumbo, tomar el 10% de los sueldos de los empleados de gobierno y ordeñar el presupuesto. Ese es el compromiso de la rata corrupta delincuente",anger,0.764275312423706,delfinagomeza,2023-04-04 14:35:06+00:00
@delfinagomeza R A T E R A,others,0.89829021692276,delfinagomeza,2023-04-04 14:26:14+00:00
@delfinagomeza corrupta,others,0.4837193191051483,delfinagomeza,2023-04-04 14:25:28+00:00
@delfinagomeza Darías tu voto a Delfina Gómez.,others,0.8282118439674377,delfinagomeza,2023-04-04 14:20:26+00:00
@delfinagomeza RATERA!,joy,0.5248965620994568,delfinagomeza,2023-04-04 14:17:43+00:00
"@delfinagomeza Ya se porqué me dan náuseas, te voy a bloquear hdtrpm",anger,0.6490628719329834,delfinagomeza,2023-04-04 14:13:58+00:00
"@delfinagomeza Efectivamente Delfina

El cambio de que toda la CLOACA MORENISTA se vaya, ""los diferentes"" son una vil copia de el antiguo PRI
CORRUPTOS
DEMAGOGOS
MENTIROSOS
CINICOS
HIPOCRITAS
EXTREMADAMENTE CORRUPTOS
SIN UN ÁPICE DE ÉTICA NI MORAL
TU DEBERÍAS ESTAR EN LA CARCEL !!! https://t.co/8yZfqgvvLT",anger,0.793829619884491,delfinagomeza,2023-04-04 14:12:02+00:00
@delfinagomeza #EdoMex los van a estafar,others,0.5559905767440796,delfinagomeza,2023-04-04 13:52:24+00:00
"@delfinagomeza Rata.
Para cuando el debate?",others,0.7317711710929871,delfinagomeza,2023-04-04 13:45:42+00:00
@delfinagomeza Ratera https://t.co/5kqqGWUHXd,others,0.9162043929100037,delfinagomeza,2023-04-04 13:40:54+00:00
"@Elizabe97472369 @delfinagomeza Incluida la CDMX que ha pasado a ser todo lo contrario a su slogan, ni de vanguardia ni de derechos. 

Con una porra de regenta, a la que le interesa quedar bien con un solo anciano, que se lleve la mda a más de 20 millones de personas más.",anger,0.6379281878471375,Elizabe97472369,2023-04-04 13:29:37+00:00
"@delfinagomeza Que difícil chamba la de tu gente de publicidad.

Querer sacar perlas de un costal de excremento se dice fácil, pero... ya vemos que no coincide el texto con la RATA que sabemos que eres.",others,0.5726832151412964,delfinagomeza,2023-04-04 13:26:10+00:00
"@delfinagomeza ¿Por qué no quieres debatir con Alejandra del Moral?

Porqué sabes que te exhibirá como lo que eres, una ladrona, ignorante y mentirosa",anger,0.7711043357849121,delfinagomeza,2023-04-04 13:05:30+00:00
@delfinagomeza Llevando el 10% en cash...desde luego,others,0.8605236411094666,delfinagomeza,2023-04-04 12:57:31+00:00
@delfinagomeza El gobierno Morenista de @JuanRodolfo_SG puso a esta ciudad de cabeza cuando no les pagó los aguinaldos y quien sabe dónde quedó ese dinero. ¿De verdad crees que te consideran el “cambio verdadero”. A ver ¿donde quedó el dinero de la SEP?,anger,0.5293207764625549,delfinagomeza,2023-04-04 12:53:43+00:00
@delfinagomeza Ladrona,others,0.8668213486671448,delfinagomeza,2023-04-04 12:21:58+00:00
@delfinagomeza El plan es transformar a México como transformaste la SEP? Lo vas a volver el generador de sobres amarillos de @PartidoMorenaMx también...? O lo vas a transformar en un río de sangre y corrupción como @lopezobrador_ al país?,anger,0.5456081032752991,delfinagomeza,2023-04-04 12:10:53+00:00
@delfinagomeza LA RATOTA QUE ROBA A LOS TRABAJADORES https://t.co/ec2OmxoBcb,others,0.7884889841079712,delfinagomeza,2023-04-04 12:07:34+00:00
@delfinagomeza Y el 10% d su salario para enriquecerme a mi y al remedo de Hitler,others,0.8122875690460205,delfinagomeza,2023-04-04 12:01:14+00:00
@delfinagomeza Los ojos puestos en en el 10 %de su sueldo sera,others,0.8589488863945007,delfinagomeza,2023-04-04 11:36:29+00:00
@delfinagomeza ¿Y hay gente tan pdja que le crea a una vulgar 🐀?,anger,0.617220401763916,delfinagomeza,2023-04-04 11:03:02+00:00
"@delfinagomeza Oiga, ni usted cree eso.",others,0.6606202125549316,delfinagomeza,2023-04-04 09:50:19+00:00
"@delfinagomeza Nada usted, se cree sus mentiras. https://t.co/gpgaPQKqCt",others,0.8275130987167358,delfinagomeza,2023-04-04 09:23:12+00:00
@delfinagomeza ¿Cambio? Ud viene de ser candi-rata hace 6 años. ¿A eso se refiere? Mejor vuelva a cursar la primaria. Y aprenda a hablar.,others,0.7720235586166382,delfinagomeza,2023-04-04 07:34:24+00:00
"@delfinagomeza Tengo un amigo que escribió una canción que se llama ""El teatro"", le dedíco una frase de esa canción... ""Que talento, que cinismo, venga un Oscar, para ti"".",others,0.6127113699913025,delfinagomeza,2023-04-04 06:55:32+00:00
@delfinagomeza Dónde están los 830 millones que se robó de la SEP,others,0.7688285708427429,delfinagomeza,2023-04-04 06:49:24+00:00
@delfinagomeza La rata festejandose sola!!! https://t.co/Hahwx3nnIV,others,0.7195756435394287,delfinagomeza,2023-04-04 06:30:53+00:00
@delfinagomeza SIIIIII TA GUENO HOMBE....YA A CHTM!! INCHE ARREMEDO DE RATATOUILLE!!!!,joy,0.5460878014564514,delfinagomeza,2023-04-04 06:27:58+00:00
@delfinagomeza En mis ojos no veas eso hay cosas peores,others,0.6623823642730713,delfinagomeza,2023-04-04 05:46:37+00:00
@delfinagomeza El cambio a ser un estado miserable gobernado por una inepta y corrupta,anger,0.6967702507972717,delfinagomeza,2023-04-04 05:07:04+00:00
"@delfinagomeza El ""cambio"" no lo tomas, tú sólo te llevas el BILLETES en CASH. https://t.co/a7y4NgeAVW",others,0.9109225273132324,delfinagomeza,2023-04-04 05:03:11+00:00
@delfinagomeza Transformación si son unos rateros corruptos..,anger,0.7502354979515076,delfinagomeza,2023-04-04 04:58:47+00:00
@delfinagomeza Esta LADRONA NO‼️🖕 https://t.co/BYTFNfdW9g,others,0.5732155442237854,delfinagomeza,2023-04-04 04:56:40+00:00
"@delfinagomeza Por lo menos contigo, no.",others,0.9038305878639221,delfinagomeza,2023-04-04 04:44:55+00:00
@delfinagomeza Lo único que ves en los ojos de cada quien es como les vas a robar más y mas,anger,0.383465051651001,delfinagomeza,2023-04-04 04:41:40+00:00
"@delfinagomeza @delfinagomeza
Un cambio inmediato y favorable futuro para él Estado de México.
Una tercia de ases.
Garantizado. https://t.co/qKPiBDE6xa",others,0.900679886341095,delfinagomeza,2023-04-04 04:31:57+00:00
"@delfinagomeza Quien está pidiendo ""cambio verdadero"" hacia el desastre?
Está demostrado que sólo son ocurrencias y no saben ser gobierno 
Sólo buscan enriquecerse! 

Volverás a perder y nuestro Edomex continuará en crecimiento, desarrollo con paz y justicia 

#NiUnVotoAMorena2023",anger,0.38469985127449036,delfinagomeza,2023-04-04 04:26:55+00:00
"@delfinagomeza el unico cambio que a hecho es el de las tesis de otras mujeres  por las tuyas, plagiadora ratera y sin verguensa ,mal nacida como la mayoria de las de morena ,son un hazco .",anger,0.7876782417297363,delfinagomeza,2023-04-04 04:19:44+00:00
@delfinagomeza Ratera,others,0.9033323526382446,delfinagomeza,2023-04-04 04:10:46+00:00
@delfinagomeza Necesitas que te hagan la tarea. Estas ahí por ladrona para ya sabes quién!!,others,0.6847369074821472,delfinagomeza,2023-04-04 04:09:23+00:00
@delfinagomeza Si tuviera vergüenza ya hubiera renunciado,anger,0.4621008336544037,delfinagomeza,2023-04-04 04:06:05+00:00
"@delfinagomeza VEMOS MUY CLARO QUE SE REPITE EL ÉPICO AÑO 2017...
👏🏻👏🏻👏🏻",joy,0.6715927124023438,delfinagomeza,2023-04-04 03:36:09+00:00
"@delfinagomeza Va  ser puro.corrupto sangrando a la.poblacion y los trabajadores del estado  para financiar las campañas del 2024 , los ciudadanos de edomex van a pagar los campañas por diputados y presidente de los candidatos de morena",anger,0.7173421382904053,delfinagomeza,2023-04-04 03:35:33+00:00
@delfinagomeza Inchi rata diezmadora no serás gobernadora.,others,0.6793955564498901,delfinagomeza,2023-04-04 03:35:31+00:00
"@delfinagomeza Por cuantos millones va, no de votos, de $$, que es lo que le gusta como los de texcoco y la SEP",others,0.7771115899085999,delfinagomeza,2023-04-04 03:21:32+00:00
"@delfinagomeza Cual cambio? 

Deberias estar en la carcel o por lo menos inhabilitada para ocupar puestos en el gobierno. 

Corrupta ineficiente!",anger,0.7808845639228821,delfinagomeza,2023-04-04 03:20:35+00:00
@delfinagomeza Por su bien Edo. De Mexico https://t.co/exxeDLymgg,sadness,0.5536781549453735,delfinagomeza,2023-04-04 03:10:31+00:00
@delfinagomeza Ya chole con su choteada transformación.,others,0.9010976552963257,delfinagomeza,2023-04-04 03:08:41+00:00
@JosEdua62655796 @delfinagomeza Con dignidad denuncia la corrupción del CaCash de sus nuevos Hijos Ninis Multimillonarios familiares y compinches,others,0.5068368911743164,JosEdua62655796,2023-04-04 03:06:50+00:00
"@delfinagomeza Tu , eres la ladrona que se robó la mochazón",anger,0.5722451210021973,delfinagomeza,2023-04-04 02:39:14+00:00
@delfinagomeza Va a que le rellenen de chorizo el hocico por habladora mentirosa,anger,0.7515279054641724,delfinagomeza,2023-04-04 02:38:32+00:00
@delfinagomeza Puro malandro estafador CUATRO-TEro. 🐭🐭🐭🐭🐭,anger,0.7780652642250061,delfinagomeza,2023-04-04 02:23:33+00:00
@delfinagomeza Jajajaja…. Extorsionadora! Rata!,anger,0.7510001063346863,delfinagomeza,2023-04-04 02:22:58+00:00
@delfinagomeza Serán muy idiotas si votan por una ratera analfabeta.,anger,0.7801680564880371,delfinagomeza,2023-04-04 02:11:52+00:00
@delfinagomeza Eso es no tener tantita vergüenza!,anger,0.635657012462616,delfinagomeza,2023-04-04 02:07:25+00:00
"@CIRINSKY @delfinagomeza Mi voto será para usted @delfinagomeza no importa cuánto la ataquen con mentiras, eso la fortalece aún más, no queremos mas narco gobierno en nuestro Estado, los mexiquenses no queremos mas PRI y mucho menos al PANarco.
#MorenaLaEsperanzaDelCambio
#NOaLaGuerraSucia!",anger,0.6241193413734436,CIRINSKY,2023-04-04 01:56:29+00:00
@delfinagomeza Eres una RATERA!!!! https://t.co/XbcXcjvEKe,joy,0.6843788623809814,delfinagomeza,2023-04-04 01:50:07+00:00
@delfinagomeza R A T E R A ! https://t.co/yVvittmU3Y,others,0.878049373626709,delfinagomeza,2023-04-04 01:49:41+00:00
"@delfinagomeza Nuestro voto será para usted profesora @delfinagomeza para de verdad tener ese cambio que tanto necesita nuestro Estado.
#VotoMasivoPorMorena2022",others,0.689678966999054,delfinagomeza,2023-04-04 01:47:32+00:00
@delfinagomeza Plaguiaste tú tesis ❓❓❓❓. Cinica y ladróna poca madr3,anger,0.70808345079422,delfinagomeza,2023-04-04 01:44:09+00:00
"@delfinagomeza No transforman, destruyen
No son sensibles, son indolentes
No son cercanos y por supuesto que no dan ningún servicio
Compromiso? Qué sabes tú de compromiso si solo robas para tu amo y señor
#NiUnVotoAMorena2023 
#NiUnVotoAMorena2024 
#DelfinaDelincuenteElectoral",anger,0.7714012265205383,delfinagomeza,2023-04-04 01:36:36+00:00
@delfinagomeza Como Mejía Barón te quedabas con los cambios de los trabajadores de Texcoco,others,0.8902479410171509,delfinagomeza,2023-04-04 01:34:34+00:00
@delfinagomeza El único cambio es que me los voy a chinga con su diezmo me voy a robar todo el dinero que pueda voy a quitar todos los programas sociales le daré manga han ha al crimen organizado los quiero ver jodidos para que sigan votando por nosotros los morenarcos,anger,0.772377610206604,delfinagomeza,2023-04-04 01:21:34+00:00
@delfinagomeza PincH€ RATOTA.   NO GANARÁS https://t.co/hxjhTCuL1x,others,0.8776078224182129,delfinagomeza,2023-04-04 01:08:39+00:00
"@delfinagomeza Cuál será el nuevo rumbo, ¿Cobrar diezmos ?",others,0.9371229410171509,delfinagomeza,2023-04-04 01:07:56+00:00
"@delfinagomeza ¡Delfina para presi... diaria!
¡Se ve!
¡Se siente!
#DelfinaDelincuente
¡RATERA!
¡Y gata!
Delfina #candiRata
Y como dijo el pejendejo, ¡Ni un voto a los corruptos!
Fuera #MorenaCuevaDeDelincuentes 
#ConDelfinaNiAlaEsquina",joy,0.7467513084411621,delfinagomeza,2023-04-04 01:05:25+00:00
@delfinagomeza Su cambio es robar robar y robar a los pndejos https://t.co/mcTLyCWl1p,others,0.8433835506439209,delfinagomeza,2023-04-04 01:03:38+00:00
@delfinagomeza A hacer crecer el Cash!!! El Rey Desnudo te lo agradecerá,joy,0.7531999945640564,delfinagomeza,2023-04-04 00:53:34+00:00
@delfinagomeza Mejor fotografía no puede haber vieja ija de uta https://t.co/xFqGkOEtwo,others,0.7402538657188416,delfinagomeza,2023-04-04 00:53:05+00:00
@delfinagomeza Tu quieres acercarte pero al dinero de los mexiquenses no te hagas endeja inche vieja ratera https://t.co/1vN1YEZn6O,others,0.6623572707176208,delfinagomeza,2023-04-04 00:51:28+00:00
"@delfinagomeza No iba a votar por ti, pero desde que escuché que tienes 10 perritos y 5 gatitos, me dió la impresión que eres la buena para dirigir una escuela de veterinaria.",joy,0.5898037552833557,delfinagomeza,2023-04-04 00:50:54+00:00
"@delfinagomeza DELINCUENTE ELECTORAL,  FALTAN 80 MILLONES DE PESOS @SEP_mx",others,0.6673359870910645,delfinagomeza,2023-04-04 00:48:58+00:00
"@delfinagomeza No puedo creerlo.
Nada de propuestas. Puro rollo, todo porque se escucha bonito...
...
No vale la pena votar por ésta señora.

Fin",others,0.2572043240070343,delfinagomeza,2023-04-04 00:39:59+00:00
@delfinagomeza Éste es su verdadero compromiso https://t.co/3efKM2p2pW,others,0.9280997514724731,delfinagomeza,2023-04-04 00:30:55+00:00
"@delfinagomeza Tú cállate, ratera. 

https://t.co/HjcsyNB2n3",others,0.5212913155555725,delfinagomeza,2023-04-04 00:30:10+00:00
@delfinagomeza Y saquear la nómina también ????,others,0.8118582963943481,delfinagomeza,2023-04-04 00:25:53+00:00
@delfinagomeza La transformación en forma de diezmos.,others,0.942144513130188,delfinagomeza,2023-04-04 00:10:09+00:00
@delfinagomeza La única transformación que sabe hacer Delfina es la de salarios en aportaciones,others,0.9033618569374084,delfinagomeza,2023-04-03 23:59:25+00:00
@delfinagomeza Puro lacram. Paleros y lambiscones,anger,0.7233413457870483,delfinagomeza,2023-04-03 23:51:02+00:00
